customerID;paidDate;total
17;2021-01-20;27975
6;2021-02-18;11567
15;2021-10-13;53221
6;2021-12-07;9607
17;2021-08-26;43345
20;2021-07-29;69962
12;2021-01-31;43324
2;2021-09-16;33517
5;2021-12-22;83962
20;2021-11-18;81756
20;2021-12-06;55135
20;2021-08-14;11167
15;2021-06-03;23528
19;2021-07-21;24799
4;2021-11-25;97479
6;2021-10-05;49046
16;2021-03-20;53573
5;2021-12-24;91444
14;2021-11-10;73562
16;2021-01-02;10190
20;2021-06-15;50596
20;2021-02-19;88974
12;2021-09-11;44374
2;2021-07-02;13899
17;2021-10-30;42464
1;2021-09-13;13472
10;2021-12-16;19340
13;2021-12-14;14670
9;2021-10-25;75431
20;2021-01-29;98040
15;2021-06-05;35182
11;2021-01-31;77811
12;2021-09-13;88378
12;2021-11-01;37423
15;2021-12-01;72015
15;2021-10-24;71124
10;2021-09-28;2969
18;2021-07-06;4691
10;2021-09-15;56794
4;2021-02-20;70067
17;2021-08-01;88759
10;2021-11-20;87903
12;2021-10-10;84358
2;2021-06-10;33277
14;2021-10-13;95986
8;2021-11-23;58962
10;2021-05-23;98134
4;2021-10-23;83849
4;2021-05-06;59022
20;2021-11-19;82111
1;2021-06-25;46177
19;2021-02-02;86094
20;2021-06-02;17609
7;2021-05-20;37798
17;2021-05-20;1362
17;2021-09-27;59693
8;2021-04-17;17111
18;2021-01-18;77729
12;2021-09-13;24439
16;2021-01-30;84907
18;2021-04-15;443
19;2021-09-17;93060
11;2021-06-15;43933
15;2021-12-05;11848
1;2021-03-25;81341
15;2021-09-30;3832
19;2021-05-25;90189
19;2021-05-10;58197
1;2021-05-24;73456
5;2021-06-26;78679
4;2021-12-11;13569
18;2021-04-15;10761
11;2021-06-13;89490
17;2021-11-03;83660
19;2021-12-01;23367
20;2021-02-07;66729
1;2021-09-17;10346
17;2021-10-14;70211
8;2021-03-07;87915
4;2021-01-31;46818
7;2021-10-12;69556
2;2021-09-09;28300
19;2021-10-20;50955
6;2021-07-07;33433
19;2021-05-16;32226
18;2021-03-13;39889
19;2021-08-22;89394
4;2021-06-08;50275
17;2021-01-21;75164
12;2021-06-25;608
18;2021-08-07;70210
15;2021-10-26;60878
17;2021-09-23;57406
7;2021-02-26;82315
14;2021-06-04;49477
8;2021-09-02;90649
17;2021-03-06;5646
9;2021-08-01;61818
19;2021-04-22;24538
9;2021-01-06;31309
15;2021-01-05;81336
9;2021-05-06;49329
19;2021-06-29;78432
11;2021-03-26;7033
10;2021-02-13;81468
5;2021-02-17;80491
18;2021-01-24;4804
8;2021-08-05;30390
16;2021-11-23;85901
17;2021-11-23;58692
9;2021-12-05;27326
12;2021-10-26;25758
15;2021-10-25;8761
3;2021-08-02;27424
15;2021-05-11;52339
17;2021-12-10;50917
12;2021-04-07;80522
18;2021-12-29;80425
15;2021-04-15;65895
3;2021-05-28;50925
1;2021-03-18;96611
5;2021-02-11;57108
2;2021-09-14;8153
17;2021-12-25;57114
11;2021-02-21;52757
18;2021-07-23;68655
20;2021-05-10;1386
6;2021-11-04;71685
5;2021-06-05;36280
5;2021-04-13;27544
9;2021-07-07;91385
17;2021-02-17;65185
15;2021-01-07;26578
3;2021-10-07;8948
1;2021-02-10;20219
16;2021-06-27;71180
17;2021-07-17;32164
9;2021-04-12;5085
8;2021-02-09;45047
7;2021-11-11;68117
2;2021-08-24;85076
6;2021-09-28;96756
5;2021-08-02;16637
4;2021-06-04;13973
11;2021-06-16;95901
17;2021-01-06;1044
3;2021-08-05;22518
11;2021-12-25;43692
12;2021-03-19;65836
13;2021-02-15;60743
16;2021-06-28;55049
20;2021-10-20;15107
8;2021-04-11;88223
3;2021-07-11;43539
13;2021-08-25;71108
14;2021-02-02;16130
17;2021-08-07;56750
16;2021-08-09;43088
16;2021-09-28;51654
5;2021-10-19;61031
12;2021-06-19;17867
18;2021-05-04;1224
6;2021-08-10;50108
20;2021-06-12;90260
13;2021-03-10;5989
7;2021-01-13;64105
19;2021-02-25;98478
13;2021-09-16;26312
6;2021-12-16;9801
6;2021-10-20;12355
9;2021-07-05;88893
19;2021-01-10;84079
14;2021-11-11;10192
20;2021-09-01;3088
14;2021-03-02;16737
8;2021-02-16;85148
18;2021-01-15;86627
13;2021-07-24;69242
5;2021-04-15;8857
3;2021-12-04;58404
6;2021-09-25;45927
17;2021-04-07;24953
6;2021-08-02;751
6;2021-01-20;34081
13;2021-11-18;64442
6;2021-09-19;39146
16;2021-10-19;96259
20;2021-07-18;79807
19;2021-01-16;54683
7;2021-10-28;21713
7;2021-03-07;28842
3;2021-07-25;4235
4;2021-05-22;46589
8;2021-09-27;47980
7;2021-01-03;68430
3;2021-06-30;50961
16;2021-04-25;42864
20;2021-09-06;53805
15;2021-01-03;36208
14;2021-07-21;63750
3;2021-06-06;27605
18;2021-08-09;8679
1;2021-12-19;14072
18;2021-03-14;16226
1;2021-06-16;12146
1;2021-05-09;8410
19;2021-05-18;65357
10;2021-11-26;45822
10;2021-05-22;29883
7;2021-12-26;81338
11;2021-03-18;51497
14;2021-12-05;28233
6;2021-05-08;17056
8;2021-05-01;12161
1;2021-04-27;94478
19;2021-10-11;93539
1;2021-08-02;65507
11;2021-03-13;19639
5;2021-07-03;29872
6;2021-04-18;81895
15;2021-12-11;6588
5;2021-06-07;50453
17;2021-10-29;28752
2;2021-07-31;73934
6;2021-12-05;45996
17;2021-06-10;38476
12;2021-10-25;10852
18;2021-07-03;79458
18;2021-03-23;68729
1;2021-12-12;90276
1;2021-09-21;51830
20;2021-05-31;84931
14;2021-06-07;91237
14;2021-03-30;20020
19;2021-10-13;69709
11;2021-12-08;43064
6;2021-02-24;45775
1;2021-05-01;34552
17;2021-08-15;29189
2;2021-12-05;48343
7;2021-01-05;86023
16;2021-06-11;67021
19;2021-12-29;45491
15;2021-03-17;64823
16;2021-11-11;77846
8;2021-02-02;75625
5;2021-10-28;98240
4;2021-11-08;46869
18;2021-12-13;15791
13;2021-11-21;14685
4;2021-02-12;76045
6;2021-02-20;46950
18;2021-09-02;41074
9;2021-02-19;25106
13;2021-05-28;36074
11;2021-08-17;91302
17;2021-07-27;24559
2;2021-02-20;81322
4;2021-01-09;77463
14;2021-06-25;94553
4;2021-05-16;6050
11;2021-02-04;91413
2;2021-12-08;10224
14;2021-05-01;20582
14;2021-01-16;60285
20;2021-08-06;14084
18;2021-09-30;73861
20;2021-02-20;89214
20;2021-05-20;74684
5;2021-05-14;11320
5;2021-06-21;17335
16;2021-06-01;19499
3;2021-11-05;37299
17;2021-11-04;63473
13;2021-09-12;11945
1;2021-07-19;49474
14;2021-11-26;33610
12;2021-10-23;23176
13;2021-03-18;77631
15;2021-04-30;55051
7;2021-09-12;68520
17;2021-09-21;58968
16;2021-08-14;31334
4;2021-04-29;43027
15;2021-01-23;75909
3;2021-04-22;36377
20;2021-01-10;8361
15;2021-06-19;5087
16;2021-04-02;31247
5;2021-10-25;65195
15;2021-05-25;29187
1;2021-05-05;21313
1;2021-12-15;84361
10;2021-02-01;18966
8;2021-09-29;88152
20;2021-03-30;36758
12;2021-11-05;10900
2;2021-02-03;52226
12;2021-11-16;42634
10;2021-09-01;4899
8;2021-09-04;84076
17;2021-11-21;98772
15;2021-07-09;73631
19;2021-07-06;30477
3;2021-06-15;31709
20;2021-09-05;65059
10;2021-10-30;84698
8;2021-05-03;87169
10;2021-10-01;51831
11;2021-11-03;78976
1;2021-10-30;63008
2;2021-03-21;40186
18;2021-02-10;41956
2;2021-08-12;8672
6;2021-01-19;19103
6;2021-12-07;8573
2;2021-09-22;15876
1;2021-08-27;46957
13;2021-08-12;89147
4;2021-09-06;52071
10;2021-03-22;31601
6;2021-03-30;43300
6;2021-10-04;23237
11;2021-02-02;87646
2;2021-12-02;63300
6;2021-07-18;76366
19;2021-05-16;63589
9;2021-12-18;26327
7;2021-01-16;52879
19;2021-03-23;51735
19;2021-03-17;32887
4;2021-12-12;4154
12;2021-07-18;93903
14;2021-11-28;32274
18;2021-03-10;62250
16;2021-03-22;76694
11;2021-08-30;71712
6;2021-07-04;59358
8;2021-03-01;98217
7;2021-03-05;59891
5;2021-07-19;83431
6;2021-01-19;34118
3;2021-07-16;96051
17;2021-07-23;89474
8;2021-10-05;58038
7;2021-08-24;34856
4;2021-04-02;83186
3;2021-04-27;10336
17;2021-11-29;61256
15;2021-01-08;50701
19;2021-05-20;4256
4;2021-11-08;37284
19;2021-04-05;29791
17;2021-03-26;47002
12;2021-01-15;1998
20;2021-01-28;55764
14;2021-08-30;54018
2;2021-08-31;16971
5;2021-03-28;10720
16;2021-03-04;84892
14;2021-03-26;78491
15;2021-03-21;54536
13;2021-11-12;46665
4;2021-09-29;54064
14;2021-05-24;20914
13;2021-05-16;81665
13;2021-09-19;55522
19;2021-08-03;77020
14;2021-10-04;57285
5;2021-03-19;72350
6;2021-11-06;29231
13;2021-02-23;7867
13;2021-04-19;81331
11;2021-10-01;15607
19;2021-01-24;72884
19;2021-10-01;59209
10;2021-11-29;17743
1;2021-09-14;86368
6;2021-05-18;82706
14;2021-11-25;4355
17;2021-03-29;19470
5;2021-01-12;12109
5;2021-10-18;70369
2;2021-03-31;11501
5;2021-09-01;11801
9;2021-10-05;4132
8;2021-01-15;28210
15;2021-05-01;6061
9;2021-10-27;21183
19;2021-03-24;99153
7;2021-02-19;35722
4;2021-03-14;26118
7;2021-05-07;97245
10;2021-09-12;24090
19;2021-07-25;28413
19;2021-05-17;12869
1;2021-09-26;87050
1;2021-04-01;88916
7;2021-10-17;3323
6;2021-05-22;48781
5;2021-01-02;60552
18;2021-02-06;71822
6;2021-02-04;91219
4;2021-08-21;57849
9;2021-10-17;94659
19;2021-05-30;62920
14;2021-01-03;45765
3;2021-04-04;17598
5;2021-07-27;73244
12;2021-03-10;15730
14;2021-08-19;95844
8;2021-08-29;74203
4;2021-09-01;87477
14;2021-01-06;79991
15;2021-01-07;54407
18;2021-10-11;4062
2;2021-09-27;21314
20;2021-08-04;39198
10;2021-03-31;24851
19;2021-07-14;59907
12;2021-11-11;18419
12;2021-06-15;39969
15;2021-02-24;45555
5;2021-08-08;24580
20;2021-04-06;82184
18;2021-12-08;90503
8;2021-09-11;15327
8;2021-12-23;22556
17;2021-12-14;26946
9;2021-07-02;78907
19;2021-05-15;81676
14;2021-09-28;3465
15;2021-07-15;46499
18;2021-06-18;82837
19;2021-10-02;21816
17;2021-01-07;18029
20;2021-03-22;90097
5;2021-01-26;95293
13;2021-10-06;91220
13;2021-02-01;38154
12;2021-07-12;19803
2;2021-11-06;51256
1;2021-05-15;28173
3;2021-05-19;56266
10;2021-05-04;42763
9;2021-12-06;20678
15;2021-10-08;67648
8;2021-05-22;13548
10;2021-10-10;25034
16;2021-10-14;36025
12;2021-07-04;63385
2;2021-06-13;26903
13;2021-08-09;2176
15;2021-06-10;214
4;2021-06-14;69576
7;2021-05-27;871
9;2021-12-24;66700
2;2021-01-21;40519
9;2021-01-16;63093
12;2021-01-01;15775
13;2021-01-18;48286
15;2021-05-01;3883
16;2021-06-01;17647
10;2021-06-14;15318
2;2021-03-07;53087
16;2021-02-17;58650
12;2021-11-20;77873
11;2021-03-19;6296
12;2021-07-14;87985
20;2021-04-11;28613
9;2021-12-11;76853
3;2021-05-23;14738
14;2021-07-29;90775
19;2021-10-10;85281
15;2021-02-09;66540
1;2021-11-28;78029
5;2021-08-19;4038
6;2021-03-11;59488
3;2021-04-16;50696
1;2021-03-14;55158
5;2021-03-24;74677
2;2021-06-05;83709
9;2021-05-13;25828
11;2021-12-28;64021
19;2021-09-02;11647
14;2021-09-03;55104
17;2021-08-21;16135
19;2021-10-23;65585
13;2021-11-09;43329
17;2021-12-08;93814
19;2021-04-30;64927
16;2021-04-30;46149
6;2021-11-21;95816
15;2021-02-16;46839
4;2021-08-07;11270
17;2021-04-08;5251
12;2021-02-27;57698
7;2021-08-06;89720
5;2021-01-08;19014
6;2021-03-28;98243
12;2021-01-28;89249
8;2021-12-14;4274
6;2021-03-16;15553
16;2021-03-25;73257
5;2021-06-10;94633
20;2021-10-09;73550
4;2021-01-25;31199
7;2021-08-08;43030
9;2021-04-12;53425
12;2021-07-06;4648
20;2021-05-21;1584
8;2021-08-13;60282
6;2021-03-31;372
8;2021-06-17;73562
19;2021-03-09;85130
10;2021-12-10;77542
11;2021-05-25;4123
15;2021-12-16;52298
5;2021-07-09;84457
9;2021-01-13;58508
13;2021-11-27;23183
6;2021-11-19;49336
18;2021-01-23;68386
4;2021-01-01;21616
6;2021-07-15;61574
4;2021-04-06;34678
14;2021-11-05;74825
20;2021-10-30;73433
11;2021-12-05;21334
2;2021-06-03;81774
19;2021-12-19;12474
14;2021-09-29;34631
9;2021-06-26;66623
20;2021-02-06;72584
19;2021-01-02;22833
15;2021-03-15;60389
11;2021-03-26;17848
10;2021-05-17;82089
20;2021-03-03;33871
14;2021-02-08;4714
9;2021-06-02;974
7;2021-12-01;86716
17;2021-10-04;70867
20;2021-04-19;65395
19;2021-05-24;92896
11;2021-10-08;20372
4;2021-06-28;73083
1;2021-01-09;22756
5;2021-02-17;67019
11;2021-05-08;9467
3;2021-10-18;6467
9;2021-03-19;6780
12;2021-11-12;44683
5;2021-02-07;51379
1;2021-11-13;36502
19;2021-10-15;67079
19;2021-02-26;75104
9;2021-09-29;2726
3;2021-11-02;46405
4;2021-07-09;61152
2;2021-12-19;88477
12;2021-06-26;16159
20;2021-07-22;63827
19;2021-08-27;73258
9;2021-01-03;5734
4;2021-05-23;42535
10;2021-02-02;16810
1;2021-11-30;90883
8;2021-02-25;7242
9;2021-05-08;48052
17;2021-03-08;90948
2;2021-07-29;99706
3;2021-01-13;71452
15;2021-03-08;43573
17;2021-06-30;77921
4;2021-06-04;29722
16;2021-06-02;58766
13;2021-11-27;18278
14;2021-04-27;36044
13;2021-10-29;32061
8;2021-06-30;84633
1;2021-01-23;19524
16;2021-01-20;50548
16;2021-12-09;44755
3;2021-05-05;90267
8;2021-04-02;2759
13;2021-05-10;21463
13;2021-12-09;65162
6;2021-10-05;6753
5;2021-03-08;24447
8;2021-07-01;35716
14;2021-04-07;38187
17;2021-02-05;52544
3;2021-01-02;39205
4;2021-12-23;32878
18;2021-11-08;27685
20;2021-01-28;643
9;2021-06-27;97604
1;2021-10-01;12748
18;2021-09-14;49466
6;2021-02-12;21487
12;2021-07-06;37200
16;2021-01-24;45311
18;2021-04-09;97717
11;2021-06-26;50747
13;2021-03-24;87340
12;2021-11-13;62415
19;2021-06-01;36469
8;2021-04-05;45654
9;2021-03-26;48529
6;2021-05-12;44181
15;2021-02-25;55797
3;2021-10-02;57463
19;2021-05-30;45395
6;2021-06-29;17819
7;2021-12-18;80585
17;2021-10-22;99797
18;2021-06-12;2639
4;2021-10-07;48520
20;2021-09-03;29851
5;2021-11-25;54904
10;2021-04-26;53939
7;2021-03-06;7816
17;2021-05-26;6312
20;2021-02-04;36984
14;2021-04-26;66102
12;2021-11-30;10773
9;2021-07-06;99348
16;2021-05-25;33495
3;2021-06-13;15415
12;2021-06-23;9638
16;2021-05-13;52826
3;2021-12-06;18547
11;2021-05-29;40051
17;2021-12-26;63748
12;2021-01-04;62814
16;2021-07-23;82860
10;2021-01-04;60392
4;2021-04-01;567
12;2021-09-16;60973
7;2021-09-10;33153
19;2021-10-23;59421
20;2021-02-27;53341
16;2021-04-29;35692
15;2021-01-15;31933
4;2021-09-08;90259
5;2021-08-30;7019
2;2021-11-03;52329
5;2021-03-30;21657
1;2021-05-30;14338
19;2021-04-05;66763
13;2021-06-23;64491
10;2021-02-20;96707
2;2021-06-29;59115
2;2021-10-26;77262
15;2021-07-15;66530
2;2021-06-03;84525
12;2021-01-26;37192
13;2021-01-17;40622
15;2021-04-29;412
2;2021-05-09;9921
20;2021-08-15;22470
6;2021-11-27;60190
17;2021-09-24;70697
13;2021-02-28;35067
5;2021-12-09;79792
9;2021-11-20;31736
19;2021-01-08;96098
15;2021-05-09;7805
7;2021-10-25;98485
18;2021-06-17;52164
1;2021-05-24;89896
16;2021-05-26;20462
11;2021-06-08;83871
13;2021-11-10;69461
7;2021-08-31;21030
16;2021-04-09;70584
13;2021-04-23;7470
7;2021-01-27;90740
3;2021-06-07;79232
6;2021-12-03;64481
15;2021-10-24;43140
3;2021-08-24;85938
9;2021-04-25;87182
15;2021-04-11;52626
5;2021-11-02;17451
20;2021-10-28;28145
19;2021-08-18;48923
15;2021-12-03;65775
18;2021-02-04;12892
16;2021-05-30;57127
4;2021-02-05;37163
11;2021-12-20;58814
10;2021-05-09;50154
10;2021-09-30;10502
1;2021-07-21;60794
5;2021-04-04;59985
19;2021-11-02;8022
8;2021-02-12;6911
17;2021-04-05;45468
2;2021-12-14;55218
20;2021-11-18;37506
2;2021-10-16;90140
14;2021-05-14;65337
13;2021-10-20;37311
6;2021-12-25;22512
1;2021-01-03;26415
3;2021-04-17;59410
14;2021-02-05;81281
8;2021-04-14;75670
18;2021-03-23;87522
14;2021-04-01;70414
14;2021-07-12;98455
4;2021-03-25;69251
3;2021-01-27;79822
14;2021-07-06;16174
1;2021-11-08;33347
4;2021-08-03;29454
10;2021-02-18;71122
14;2021-12-21;30832
6;2021-08-19;30735
16;2021-07-02;86065
18;2021-06-30;17214
16;2021-08-31;6628
11;2021-05-17;55141
11;2021-08-10;11937
12;2021-08-15;80696
4;2021-06-22;73158
19;2021-06-20;13812
14;2021-11-10;17725
9;2021-04-12;79173
2;2021-02-07;21299
15;2021-02-14;85358
14;2021-12-16;63090
18;2021-01-25;69504
4;2021-08-16;24557
12;2021-05-06;10675
5;2021-11-16;23731
1;2021-01-19;95617
18;2021-09-20;41325
8;2021-07-11;8203
15;2021-12-03;53663
15;2021-06-23;7270
15;2021-09-11;1706
1;2021-08-02;5931
1;2021-04-25;7319
11;2021-07-02;86929
20;2021-10-03;56302
13;2021-05-03;69052
6;2021-04-17;3043
8;2021-05-03;33226
12;2021-04-17;81496
1;2021-02-27;9320
6;2021-07-29;55620
8;2021-07-22;88354
11;2021-10-10;6796
19;2021-07-16;10482
3;2021-03-12;64382
20;2021-05-02;18666
8;2021-04-09;6091
7;2021-03-16;33652
11;2021-02-02;17143
11;2021-07-03;1272
3;2021-04-04;49871
18;2021-06-26;11625
5;2021-09-01;3658
10;2021-12-29;293
1;2021-06-13;92995
8;2021-02-09;35672
6;2021-05-17;9698
14;2021-01-14;17373
5;2021-08-10;44046
4;2021-07-23;98849
15;2021-12-20;74129
3;2021-11-02;83055
2;2021-03-14;1604
2;2021-02-05;57492
8;2021-05-19;24744
14;2021-03-09;28551
20;2021-06-18;80231
10;2021-04-23;1711
13;2021-08-07;40650
3;2021-09-02;65914
8;2021-06-05;21369
9;2021-05-23;8660
14;2021-08-11;18632
13;2021-04-01;44550
5;2021-12-25;28345
19;2021-04-18;17603
4;2021-01-17;32302
19;2021-07-08;20050
12;2021-04-08;473
9;2021-04-23;98863
5;2021-10-31;45733
12;2021-09-01;62705
18;2021-02-17;28873
6;2021-01-16;14714
5;2021-03-21;87926
2;2021-01-30;48234
20;2021-12-06;41285
9;2021-12-16;58055
5;2021-05-31;94188
19;2021-04-04;73994
17;2021-08-05;19903
4;2021-10-19;55945
16;2021-01-23;1751
13;2021-09-21;35364
7;2021-10-13;84097
20;2021-07-11;59750
19;2021-03-27;74077
20;2021-01-11;62986
4;2021-02-06;49217
11;2021-06-18;93956
13;2021-06-09;76564
15;2021-01-29;77752
10;2021-11-22;57267
18;2021-06-25;31767
6;2021-02-11;7524
8;2021-08-27;14180
14;2021-01-10;65392
17;2021-08-12;27842
6;2021-10-28;32112
5;2021-10-29;990
3;2021-04-03;69248
4;2021-11-24;11571
19;2021-12-14;46882
4;2021-07-27;12292
12;2021-12-21;75264
16;2021-03-27;73902
10;2021-06-03;34850
12;2021-11-03;36917
16;2021-02-01;97716
19;2021-05-04;11200
18;2021-10-02;63494
10;2021-10-01;98184
13;2021-11-03;89495
11;2021-12-19;47017
18;2021-08-21;87787
10;2021-01-30;34402
15;2021-05-26;79856
10;2021-06-16;39569
6;2021-06-27;54099
16;2021-12-13;81368
9;2021-12-25;18766
1;2021-04-13;54097
14;2021-12-08;4448
16;2021-09-26;30861
16;2021-05-21;42357
12;2021-08-09;418
4;2021-11-02;16509
8;2021-10-09;17638
6;2021-01-21;41823
1;2021-08-07;37778
19;2021-05-09;77438
5;2021-10-15;91399
8;2021-05-24;77626
8;2021-03-29;55094
13;2021-12-27;20660
4;2021-12-01;40933
1;2021-12-25;75870
11;2021-08-31;28540
19;2021-07-02;40376
8;2021-03-21;81947
14;2021-05-17;23297
2;2021-11-03;92529
19;2021-08-10;65442
1;2021-05-10;1710
1;2021-05-29;81106
19;2021-01-04;24887
19;2021-07-23;90406
4;2021-07-20;92046
17;2021-03-30;77911
14;2021-12-21;15967
4;2021-02-17;8831
18;2021-01-24;46315
3;2021-08-08;31154
7;2021-07-16;61106
17;2021-04-09;60783
2;2021-07-09;74210
11;2021-07-26;99254
10;2021-01-13;4625
2;2021-04-05;4328
15;2021-05-31;75079
20;2021-05-06;63175
12;2021-10-26;2461
15;2021-12-08;94617
5;2021-09-13;74310
8;2021-09-15;68957
14;2021-12-23;86015
15;2021-04-12;98382
19;2021-04-12;91197
12;2021-11-02;32430
15;2021-05-09;571
16;2021-07-27;5649
18;2021-09-08;18076
18;2021-01-04;83881
5;2021-08-30;11867
9;2021-05-18;67118
10;2021-02-08;6112
10;2021-12-21;26573
2;2021-12-15;59830
19;2021-03-06;34275
6;2021-12-07;69812
4;2021-06-04;17737
20;2021-04-26;23498
6;2021-04-25;9556
9;2021-10-28;76944
6;2021-04-18;26466
13;2021-12-14;43889
8;2021-08-02;85660
9;2021-11-27;86491
1;2021-02-15;1019
13;2021-10-04;88634
5;2021-02-17;80324
18;2021-12-22;93376
18;2021-03-25;18125
2;2021-12-27;13250
1;2021-11-02;34527
7;2021-06-30;85265
1;2021-07-12;61787
4;2021-09-09;62442
10;2021-04-14;32544
6;2021-08-04;19452
7;2021-05-02;33273
13;2021-08-19;41555
11;2021-06-23;49293
14;2021-06-23;2575
7;2021-04-17;59967
12;2021-07-31;49385
1;2021-02-25;70911
18;2021-05-14;64160
1;2021-01-09;17051
10;2021-07-03;53013
12;2021-04-24;48364
9;2021-04-14;81649
16;2021-10-28;47486
4;2021-04-12;68855
1;2021-07-29;22143
1;2021-02-23;77838
2;2021-10-13;78795
16;2021-05-06;89645
11;2021-11-07;58447
15;2021-02-18;91056
11;2021-02-06;13973
10;2021-12-24;54114
2;2021-02-16;45383
4;2021-11-24;69494
13;2021-02-26;620
17;2021-03-25;20366
11;2021-04-08;5080
18;2021-01-31;23454
5;2021-08-17;84067
11;2021-04-09;88707
14;2021-12-24;72272
9;2021-08-02;40216
17;2021-01-16;53443
9;2021-05-03;91261
6;2021-08-13;27825
4;2021-12-01;57387
13;2021-07-18;54512
20;2021-02-17;42327
16;2021-01-31;40132
15;2021-02-17;10371
2;2021-03-27;61107
2;2021-09-27;52684
16;2021-07-06;89375
3;2021-01-17;67129
17;2021-08-03;28382
9;2021-09-03;84612
12;2021-10-07;62622
14;2021-12-10;42067
5;2021-06-17;91197
16;2021-07-02;83145
18;2021-11-04;74830
12;2021-09-18;19481
6;2021-01-03;33643
12;2021-05-27;89279
9;2021-10-21;91492
7;2021-04-30;13267
10;2021-01-17;6271
14;2021-10-21;49079
1;2021-11-14;93091
15;2021-09-23;64581
5;2021-07-31;48483
13;2021-03-27;27531
2;2021-10-20;13656
2;2021-04-23;33376
5;2021-10-04;35520
6;2021-06-05;42900
8;2021-03-21;15418
11;2021-03-29;39064
12;2021-08-08;4733
16;2021-07-10;74733
15;2021-06-14;78188
1;2021-01-16;10261
13;2021-02-17;62239
5;2021-05-25;10018
13;2021-04-16;78221
20;2021-07-30;95568
16;2021-05-01;94222
17;2021-01-20;27975
6;2021-02-18;11567
15;2021-10-13;53221
6;2021-12-07;9607
17;2021-08-26;43345
20;2021-07-29;69962
12;2021-01-31;43324
2;2021-09-16;33517
5;2021-12-22;83962
20;2021-11-18;81756
20;2021-12-06;55135
20;2021-08-14;11167
15;2021-06-03;23528
19;2021-07-21;24799
4;2021-11-25;97479
6;2021-10-05;49046
16;2021-03-20;53573
5;2021-12-24;91444
14;2021-11-10;73562
16;2021-01-02;10190
20;2021-06-15;50596
20;2021-02-19;88974
12;2021-09-11;44374
2;2021-07-02;13899
17;2021-10-30;42464
1;2021-09-13;13472
10;2021-12-16;19340
13;2021-12-14;14670
9;2021-10-25;75431
20;2021-01-29;98040
15;2021-06-05;35182
11;2021-01-31;77811
12;2021-09-13;88378
12;2021-11-01;37423
15;2021-12-01;72015
15;2021-10-24;71124
10;2021-09-28;2969
18;2021-07-06;4691
10;2021-09-15;56794
4;2021-02-20;70067
17;2021-08-01;88759
10;2021-11-20;87903
12;2021-10-10;84358
2;2021-06-10;33277
14;2021-10-13;95986
8;2021-11-23;58962
10;2021-05-23;98134
4;2021-10-23;83849
4;2021-05-06;59022
20;2021-11-19;82111
1;2021-06-25;46177
19;2021-02-02;86094
20;2021-06-02;17609
7;2021-05-20;37798
17;2021-05-20;1362
17;2021-09-27;59693
8;2021-04-17;17111
18;2021-01-18;77729
12;2021-09-13;24439
16;2021-01-30;84907
18;2021-04-15;443
19;2021-09-17;93060
11;2021-06-15;43933
15;2021-12-05;11848
1;2021-03-25;81341
15;2021-09-30;3832
19;2021-05-25;90189
19;2021-05-10;58197
1;2021-05-24;73456
5;2021-06-26;78679
4;2021-12-11;13569
18;2021-04-15;10761
11;2021-06-13;89490
17;2021-11-03;83660
19;2021-12-01;23367
20;2021-02-07;66729
1;2021-09-17;10346
17;2021-10-14;70211
8;2021-03-07;87915
4;2021-01-31;46818
7;2021-10-12;69556
2;2021-09-09;28300
19;2021-10-20;50955
6;2021-07-07;33433
19;2021-05-16;32226
18;2021-03-13;39889
19;2021-08-22;89394
4;2021-06-08;50275
17;2021-01-21;75164
12;2021-06-25;608
18;2021-08-07;70210
15;2021-10-26;60878
17;2021-09-23;57406
7;2021-02-26;82315
14;2021-06-04;49477
8;2021-09-02;90649
17;2021-03-06;5646
9;2021-08-01;61818
19;2021-04-22;24538
9;2021-01-06;31309
15;2021-01-05;81336
9;2021-05-06;49329
19;2021-06-29;78432
11;2021-03-26;7033
10;2021-02-13;81468
5;2021-02-17;80491
18;2021-01-24;4804
8;2021-08-05;30390
16;2021-11-23;85901
17;2021-11-23;58692
9;2021-12-05;27326
12;2021-10-26;25758
15;2021-10-25;8761
3;2021-08-02;27424
15;2021-05-11;52339
17;2021-12-10;50917
12;2021-04-07;80522
18;2021-12-29;80425
15;2021-04-15;65895
3;2021-05-28;50925
1;2021-03-18;96611
5;2021-02-11;57108
2;2021-09-14;8153
17;2021-12-25;57114
11;2021-02-21;52757
18;2021-07-23;68655
20;2021-05-10;1386
6;2021-11-04;71685
5;2021-06-05;36280
5;2021-04-13;27544
9;2021-07-07;91385
17;2021-02-17;65185
15;2021-01-07;26578
3;2021-10-07;8948
1;2021-02-10;20219
16;2021-06-27;71180
17;2021-07-17;32164
9;2021-04-12;5085
8;2021-02-09;45047
7;2021-11-11;68117
2;2021-08-24;85076
6;2021-09-28;96756
5;2021-08-02;16637
4;2021-06-04;13973
11;2021-06-16;95901
17;2021-01-06;1044
3;2021-08-05;22518
11;2021-12-25;43692
12;2021-03-19;65836
13;2021-02-15;60743
16;2021-06-28;55049
20;2021-10-20;15107
8;2021-04-11;88223
3;2021-07-11;43539
13;2021-08-25;71108
14;2021-02-02;16130
17;2021-08-07;56750
16;2021-08-09;43088
16;2021-09-28;51654
5;2021-10-19;61031
12;2021-06-19;17867
18;2021-05-04;1224
6;2021-08-10;50108
20;2021-06-12;90260
13;2021-03-10;5989
7;2021-01-13;64105
19;2021-02-25;98478
